 ,Area,X,Y,XM,YM,IntDen,%Area,RawIntDen
1064,45.284,1934.982,389.194,1934.982,389.194,11547.518,100,1530
1065,30.190,4637.363,387.363,4637.363,387.363,7698.346,100,1020
1066,45.284,5132.784,388.278,5132.784,388.278,11547.518,100,1530
1067,226.422,5829.762,397.344,5829.762,397.344,57737.592,100,7650
1068,45.284,6062.729,389.194,6062.729,389.194,11547.518,100,1530
1069,113.211,6360.531,392.399,6360.531,392.399,28868.796,100,3825
1070,45.284,6438.187,387.363,6438.187,387.363,11547.518,100,1530
1071,45.284,6779.304,388.278,6779.304,388.278,11547.518,100,1530
1072,7.547,6913.462,385.989,6913.462,385.989,1924.586,100,255
1073,45.284,7218.407,387.363,7218.407,387.363,11547.518,100,1530
1074,173.590,7560.738,393.753,7560.738,393.753,44265.487,100,5865
1075,52.832,7749.411,388.736,7749.411,388.736,13472.105,100,1785
1076,60.379,149.382,391.827,149.382,391.827,15396.691,100,2040
1077,37.737,346.429,392.033,346.429,392.033,9622.932,100,1275
1078,37.737,1862.363,392.033,1862.363,392.033,9622.932,100,1275
1079,52.832,2493.132,391.484,2493.132,391.484,13472.105,100,1785
1080,83.021,2839.286,393.482,2839.286,393.482,21170.450,100,2805
1081,7.547,3880.495,388.736,3880.495,388.736,1924.586,100,255
1082,98.116,4327.663,395.921,4327.663,395.921,25019.623,100,3315
1083,45.284,4358.059,391.026,4358.059,391.026,11547.518,100,1530
1084,7.547,4745.879,388.736,4745.879,388.736,1924.586,100,255
1085,15.095,6103.022,390.110,6103.022,390.110,3849.173,100,510
1086,45.284,6737.637,390.110,6737.637,390.110,11547.518,100,1530
1087,15.095,7438.187,390.110,7438.187,390.110,3849.173,100,510
1088,60.379,415.865,393.887,415.865,393.887,15396.691,100,2040
1089,30.190,1115.385,392.857,1115.385,392.857,7698.346,100,1020
1090,384.917,4382.811,403.011,4382.849,402.809,94304.734,96.078,12495
1091,60.379,4559.409,394.574,4559.409,394.574,15396.691,100,2040
1092,45.284,4738.095,393.773,4738.095,393.773,11547.518,100,1530
1093,98.116,5280.325,395.921,5280.325,395.921,25019.623,100,3315
1094,271.706,5770.910,399.038,5770.910,399.038,69285.110,100,9180
1095,83.021,5811.064,393.482,5811.064,393.482,21170.450,100,2805
1096,83.021,5978.646,395.480,5978.646,395.480,21170.450,100,2805
1097,52.832,5998.626,395.016,5998.626,395.016,13472.105,100,1785
1098,45.284,6303.571,392.857,6303.571,392.857,11547.518,100,1530
1099,143.401,1977.950,403.195,1977.950,403.195,36567.142,100,4845
1100,90.569,2812.729,398.810,2812.729,398.810,23095.037,100,3060
1101,37.737,3355.220,395.879,3355.220,395.879,9622.932,100,1275
1102,83.021,4046.329,398.976,4046.329,398.976,21170.450,100,2805
1103,67.927,4545.940,398.504,4545.940,398.504,17321.278,100,2295
1104,45.284,4601.648,396.978,4601.648,396.978,11547.518,100,1530
1105,45.284,4652.930,396.520,4652.930,396.520,11547.518,100,1530
1106,52.832,5120.683,398.940,5120.683,398.940,13472.105,100,1785
1107,45.284,6141.484,395.604,6141.484,395.604,11547.518,100,1530
1108,67.927,6620.421,397.283,6620.421,397.283,17321.278,100,2295
1109,45.284,6878.205,396.520,6878.205,396.520,11547.518,100,1530
1110,196.232,6949.810,405.114,6949.810,405.114,50039.246,100,6630
1111,354.728,7312.164,409.253,7312.164,409.253,90455.561,100,11985
1112,30.190,7494.505,395.604,7494.505,395.604,7698.346,100,1020
1113,45.284,2075.549,398.352,2075.549,398.352,11547.518,100,1530
1114,37.737,2342.582,398.626,2342.582,398.626,9622.932,100,1275
1115,45.284,3941.392,399.267,3941.392,399.267,11547.518,100,1530
1116,83.021,4766.359,400.724,4766.359,400.724,21170.450,100,2805
1117,377.370,5412.308,417.912,5412.308,417.912,96229.320,100,12750
1118,98.116,5860.207,402.895,5860.207,402.895,25019.623,100,3315
1119,415.107,6483.392,406.868,6483.392,406.868,105852.252,100,14025
1120,67.927,6506.563,401.557,6506.563,401.557,17321.278,100,2295
1121,7.547,6553.571,396.978,6553.571,396.978,1924.586,100,255
1122,30.190,6637.363,398.352,6637.363,398.352,7698.346,100,1020
1123,37.737,7081.044,399.725,7081.044,399.725,9622.932,100,1275
1124,90.569,7644.460,402.015,7644.460,402.015,23095.037,100,3060
1125,45.284,7765.110,398.352,7765.110,398.352,11547.518,100,1530
1126,37.737,653.022,400.824,653.022,400.824,9622.932,100,1275
1127,135.853,1397.436,406.136,1397.463,406.028,32717.969,94.444,4335
1128,271.706,2460.012,406.136,2460.012,406.136,69285.110,100,9180
1129,596.244,3211.625,411.445,3211.538,411.592,138570.221,91.139,18360
1130,45.284,4358.059,402.930,4358.059,402.930,11547.518,100,1530
1131,37.737,4637.088,401.923,4637.088,401.923,9622.932,100,1275
1132,60.379,6130.838,402.816,6130.838,402.816,15396.691,100,2040
1133,181.138,6150.183,406.937,6150.183,406.937,46190.074,100,6120
1134,158.495,6603.022,405.743,6603.022,405.743,40416.314,100,5355
1135,135.853,2331.654,409.799,2331.654,409.799,34642.555,100,4590
1136,249.064,2425.533,409.882,2425.533,409.882,63511.351,100,8415
1137,22.642,2683.608,403.388,2683.608,403.388,5773.759,100,765
1138,30.190,3684.066,403.846,3684.066,403.846,7698.346,100,1020
1139,45.284,4263.736,405.220,4263.736,405.220,11547.518,100,1530
1140,52.832,4737.637,404.435,4737.637,404.435,13472.105,100,1785
1141,52.832,4811.813,406.005,4811.813,406.005,13472.105,100,1785
1142,135.853,4996.184,409.493,4996.184,409.493,34642.555,100,4590
1143,45.284,5301.282,404.762,5301.282,404.762,11547.518,100,1530
1144,45.284,5956.960,405.678,5956.960,405.678,11547.518,100,1530
1145,83.021,6556.568,406.968,6556.568,406.968,21170.450,100,2805
1146,45.284,6832.418,405.220,6832.418,405.220,11547.518,100,1530
1147,45.284,6927.656,405.678,6927.656,405.678,11547.518,100,1530
1148,135.853,7025.794,406.899,7025.794,406.899,34642.555,100,4590
1149,45.284,7276.557,405.678,7276.557,405.678,11547.518,100,1530
1150,75.474,7451.374,406.593,7451.374,406.593,19245.864,100,2550
1151,45.284,7832.418,405.220,7832.418,405.220,11547.518,100,1530
1152,105.664,150.903,408.948,150.903,408.948,26944.210,100,3570
1153,15.095,189.560,405.220,189.560,405.220,3849.173,100,510
1154,90.569,329.212,408.883,329.212,408.883,23095.037,100,3060
1155,513.223,418.027,426.228,418.027,426.228,130871.875,100,17340
1156,83.021,2623.002,411.214,2623.002,411.214,21170.450,100,2805
1157,45.284,2804.945,407.967,2804.945,407.967,11547.518,100,1530
1158,37.737,3379.396,408.516,3379.396,408.516,9622.932,100,1275
1159,98.116,3546.598,410.292,3546.598,410.292,25019.623,100,3315
1160,75.474,4560.440,407.967,4560.440,407.967,19245.864,100,2550
1161,52.832,6778.061,407.967,6778.061,407.967,13472.105,100,1785
1162,45.284,7675.824,407.967,7675.824,407.967,11547.518,100,1530
1163,105.664,474.686,416.994,474.686,416.994,26944.210,100,3570
1164,37.737,513.462,410.165,513.462,410.165,9622.932,100,1275
1165,90.569,2484.890,412.088,2484.890,412.088,23095.037,100,3060
1166,22.642,3021.520,408.883,3021.520,408.883,5773.759,100,765
1167,75.474,3034.066,412.912,3034.066,412.912,19245.864,100,2550
1168,52.832,3403.257,410.714,3403.257,410.714,13472.105,100,1785
1169,45.284,3701.465,409.799,3701.465,409.799,11547.518,100,1530
1170,15.095,4946.429,409.341,4946.429,409.341,3849.173,100,510
1171,105.664,5095.173,410.322,5095.173,410.322,26944.210,100,3570
1172,52.832,5129.710,410.714,5129.710,410.714,13472.105,100,1785
1173,45.284,5445.055,410.714,5445.055,410.714,11547.518,100,1530
1174,105.664,6097.527,414.835,6097.527,414.835,26944.210,100,3570
1175,45.284,6648.352,410.714,6648.352,410.714,11547.518,100,1530
1176,52.832,7043.367,410.714,7043.367,410.714,13472.105,100,1785
1177,37.737,7500.824,409.615,7500.824,409.615,9622.932,100,1275
1178,30.190,343.407,412.088,343.407,412.088,7698.346,100,1020
1179,45.284,1807.692,413.462,1807.692,413.462,11547.518,100,1530
1180,15.095,2087.912,410.714,2087.912,410.714,3849.173,100,510
1181,30.190,2406.593,412.088,2406.593,412.088,7698.346,100,1020
1182,45.284,5485.348,413.919,5485.348,413.919,11547.518,100,1530
1183,45.284,5844.780,412.088,5844.780,412.088,11547.518,100,1530
1184,113.211,6316.209,415.842,6316.209,415.842,28868.796,100,3825
1185,30.190,6626.374,412.088,6626.374,412.088,7698.346,100,1020
1186,83.021,7343.032,416.209,7343.032,416.209,21170.450,100,2805
1187,37.737,7464.560,414.011,7464.560,414.011,9622.932,100,1275
1188,37.737,165.110,415.659,165.110,415.659,9622.932,100,1275
1189,45.284,2451.465,416.667,2451.465,416.667,11547.518,100,1530
1190,30.190,3876.374,414.835,3876.374,414.835,7698.346,100,1020
1191,45.284,4492.216,415.751,4492.216,415.751,11547.518,100,1530
1192,30.190,4921.016,416.209,4921.016,416.209,7698.346,100,1020
1193,52.832,5111.264,416.994,5111.264,416.994,13472.105,100,1785
1194,158.495,5313.645,423.012,5313.645,423.012,40416.314,100,5355
1195,7.547,6067.308,413.462,6067.308,413.462,1924.586,100,255
1196,9592.742,151.061,501.631,151.037,501.134,2382637.966,97.404,315690
1197,37.737,4023.352,418.956,4023.352,418.956,9622.932,100,1275
1198,37.737,4217.857,417.308,4217.857,417.308,9622.932,100,1275
1199,52.832,4362.049,418.956,4362.049,418.956,13472.105,100,1785
1200,60.379,4661.058,418.613,4661.058,418.613,15396.691,100,2040
1201,98.116,5025.676,420.013,5025.676,420.013,25019.623,100,3315
1202,52.832,5344.780,419.741,5344.780,419.741,13472.105,100,1785
1203,203.780,5866.249,423.331,5866.249,423.331,51963.833,100,6885
1204,30.190,6109.890,417.582,6109.890,417.582,7698.346,100,1020
1205,52.832,6418.171,418.956,6418.171,418.956,13472.105,100,1785
1206,52.832,6447.214,418.956,6447.214,418.956,13472.105,100,1785
1207,45.284,7241.758,418.956,7241.758,418.956,11547.518,100,1530
1208,52.832,7328.297,418.171,7328.297,418.171,13472.105,100,1785
1209,196.232,7741.019,426.247,7741.019,426.247,50039.246,100,6630
1210,52.832,140.699,421.703,140.699,421.703,13472.105,100,1785
1211,135.853,350.885,429.182,350.885,429.182,34642.555,100,4590
1212,7.547,4078.297,418.956,4078.297,418.956,1924.586,100,255
1213,233.969,4758.995,426.489,4758.995,426.489,59662.178,100,7905
1214,37.737,4948.077,421.154,4948.077,421.154,9622.932,100,1275
1215,45.284,5043.956,421.703,5043.956,421.703,11547.518,100,1530
1216,37.737,5711.813,422.253,5711.813,422.253,9622.932,100,1275
1217,37.737,5777.747,421.154,5777.747,421.154,9622.932,100,1275
1218,30.190,6431.319,420.330,6431.319,420.330,7698.346,100,1020
1219,7.547,6668.956,418.956,6668.956,418.956,1924.586,100,255
1220,45.284,7511.905,421.245,7511.905,421.245,11547.518,100,1530
1221,181.138,7645.719,430.174,7645.719,430.174,46190.074,100,6120
1222,15.095,7777.473,418.956,7777.473,418.956,3849.173,100,510
1223,52.832,542.582,424.451,542.582,424.451,13472.105,100,1785
1224,37.737,601.374,423.901,601.374,423.901,9622.932,100,1275
1225,30.190,744.505,423.077,744.505,423.077,7698.346,100,1020
1226,30.190,1782.967,423.077,1782.967,423.077,7698.346,100,1020
1227,45.284,2319.139,423.535,2319.139,423.535,11547.518,100,1530
1228,37.737,3312.912,425.000,3312.912,425.000,9622.932,100,1275
1229,30.190,5126.374,423.077,5126.374,423.077,7698.346,100,1020
1230,30.190,5379.121,423.077,5379.121,423.077,7698.346,100,1020
1231,60.379,6544.986,426.511,6544.986,426.511,15396.691,100,2040
1232,45.284,6865.385,424.451,6865.385,424.451,11547.518,100,1530
1233,113.211,7704.121,428.663,7704.121,428.663,28868.796,100,3825
1234,52.832,592.033,426.413,592.033,426.413,13472.105,100,1785
1235,22.642,2167.125,425.366,2167.125,425.366,5773.759,100,765
1236,45.284,3383.242,425.824,3383.242,425.824,11547.518,100,1530
1237,22.642,4679.029,425.366,4679.029,425.366,5773.759,100,765
1238,52.832,4712.912,427.198,4712.912,427.198,13472.105,100,1785
1239,60.379,5300.137,428.228,5300.137,428.228,15396.691,100,2040
1240,128.306,6189.156,430.268,6189.156,430.268,32717.969,100,4335
1241,45.284,6630.952,426.740,6630.952,426.740,11547.518,100,1530
1242,45.284,7171.245,426.740,7171.245,426.740,11547.518,100,1530
1243,37.737,7472.802,427.747,7472.802,427.747,9622.932,100,1275
1244,45.284,329.670,431.319,329.670,431.319,11547.518,100,1530
1245,45.284,2652.473,428.571,2652.473,428.571,11547.518,100,1530
1246,75.474,6331.319,432.967,6331.319,432.967,19245.864,100,2550
1247,45.284,7190.934,428.571,7190.934,428.571,11547.518,100,1530
1248,45.284,7353.022,428.571,7353.022,428.571,11547.518,100,1530
1249,60.379,555.975,434.066,555.975,434.066,15396.691,100,2040
1250,45.284,1480.769,432.692,1480.769,432.692,11547.518,100,1530
1251,30.190,1771.978,431.319,1771.978,431.319,7698.346,100,1020
1252,339.633,2066.636,437.698,2066.636,437.698,86606.388,100,11475
1253,15.095,2092.033,431.319,2092.033,431.319,3849.173,100,510
1254,45.284,2109.890,432.692,2109.890,432.692,11547.518,100,1530
1255,256.612,2503.878,441.015,2503.878,441.015,65435.938,100,8670
1256,30.190,2634.615,431.319,2634.615,431.319,7698.346,100,1020
1257,52.832,2792.582,432.692,2792.582,432.692,13472.105,100,1785
1258,22.642,3810.897,430.861,3810.897,430.861,5773.759,100,765
1259,45.284,4018.315,433.150,4018.315,433.150,11547.518,100,1530
1260,15.095,4068.681,429.945,4068.681,429.945,3849.173,100,510
1261,37.737,4464.560,432.143,4464.560,432.143,9622.932,100,1275
1262,83.021,4539.585,438.686,4539.585,438.686,21170.450,100,2805
1263,30.190,4722.527,431.319,4722.527,431.319,7698.346,100,1020
1264,158.495,5106.816,439.103,5106.816,439.103,40416.314,100,5355
1265,98.116,5336.538,432.692,5336.538,432.692,25019.623,100,3315
1266,52.832,6307.104,432.692,6307.104,432.692,13472.105,100,1785
1267,203.780,6651.150,438.390,6651.150,438.390,51963.833,100,6885
1268,30.190,7090.659,431.319,7090.659,431.319,7698.346,100,1020
1269,45.284,7210.165,431.319,7210.165,431.319,11547.518,100,1530
1270,7.547,7303.571,429.945,7303.571,429.945,1924.586,100,255
1271,52.832,7517.857,432.692,7517.857,432.692,13472.105,100,1785
1272,60.379,7578.640,432.349,7578.640,432.349,15396.691,100,2040
1273,30.190,865.385,434.066,865.385,434.066,7698.346,100,1020
1274,37.737,2154.121,434.890,2154.121,434.890,9622.932,100,1275
1275,45.284,4963.370,435.897,4963.370,435.897,11547.518,100,1530
1276,37.737,5025.000,434.890,5025.000,434.890,9622.932,100,1275
1277,37.737,5464.011,434.890,5464.011,434.890,9622.932,100,1275
1278,60.379,5800.481,435.096,5800.481,435.096,15396.691,100,2040
1279,60.379,6146.978,436.813,6146.978,436.813,15396.691,100,2040
1280,45.284,6347.527,434.066,6347.527,434.066,11547.518,100,1530
1281,83.021,7255.619,435.190,7255.619,435.190,21170.450,100,2805
1282,45.284,7447.802,435.440,7447.802,435.440,11547.518,100,1530
1283,37.737,1540.934,437.637,1540.934,437.637,9622.932,100,1275
1284,45.284,1782.967,438.187,1782.967,438.187,11547.518,100,1530
1285,15.095,1995.879,436.813,1995.879,436.813,3849.173,100,510
1286,37.737,6620.055,437.088,6620.055,437.088,9622.932,100,1275
1287,83.021,374.500,443.931,374.500,443.931,21170.450,100,2805
1288,52.832,484.890,440.149,484.890,440.149,13472.105,100,1785
1289,128.306,638.413,444.328,638.413,444.328,32717.969,100,4335
1290,30.190,1167.582,439.560,1167.582,439.560,7698.346,100,1020
1291,90.569,2281.822,443.452,2281.822,443.452,23095.037,100,3060
1292,188.685,4042.692,442.582,4042.692,442.582,48114.660,100,6375
1293,45.284,4411.630,442.308,4411.630,442.308,11547.518,100,1530
1294,45.284,4930.403,441.392,4930.403,441.392,11547.518,100,1530
1295,30.190,6535.714,439.560,6535.714,439.560,7698.346,100,1020
1296,37.737,6636.538,439.835,6636.538,439.835,9622.932,100,1275
1297,60.379,7028.503,440.591,7028.503,440.591,15396.691,100,2040
1298,30.190,7076.923,439.560,7076.923,439.560,7698.346,100,1020
1299,52.832,7176.413,440.934,7176.413,440.934,13472.105,100,1785
1300,45.284,7210.623,441.392,7210.623,441.392,11547.518,100,1530
1301,188.685,7345.220,444.560,7345.220,444.560,48114.660,100,6375
1302,7.547,1800.824,440.934,1800.824,440.934,1924.586,100,255
1303,52.832,2335.754,443.681,2335.754,443.681,13472.105,100,1785
1304,143.401,3233.010,454.526,3233.010,454.526,36567.142,100,4845
1305,52.832,4175.235,443.681,4175.235,443.681,13472.105,100,1785
1306,181.138,4693.452,452.038,4693.452,452.038,46190.074,100,6120
1307,52.832,4759.615,442.896,4759.615,442.896,13472.105,100,1785
1308,249.064,5129.662,452.672,5129.662,452.672,63511.351,100,8415
1309,52.832,7228.611,443.681,7228.611,443.681,13472.105,100,1785
1310,45.284,7297.619,443.223,7297.619,443.223,11547.518,100,1530
1311,105.664,364.011,450.549,364.011,450.549,26944.210,100,3570
1312,45.284,1234.890,445.055,1234.890,445.055,11547.518,100,1530
1313,30.190,3367.445,446.429,3367.445,446.429,7698.346,100,1020
1314,7.547,5407.967,443.681,5407.967,443.681,1924.586,100,255
1315,37.737,5672.253,445.330,5672.253,445.330,9622.932,100,1275
1316,45.284,6067.308,445.055,6067.308,445.055,11547.518,100,1530
1317,105.664,6474.490,449.372,6474.490,449.372,26944.210,100,3570
1318,120.758,7520.948,451.408,7520.948,451.408,30793.382,100,4080
1319,30.190,7725.275,445.055,7725.275,445.055,7698.346,100,1020
1320,45.284,2154.762,448.718,2154.762,448.718,11547.518,100,1530
1321,256.612,2479.153,456.771,2479.153,456.771,65435.938,100,8670
1322,22.642,2931.777,447.344,2931.777,447.344,5773.759,100,765
1323,37.737,3544.231,449.725,3544.231,449.725,9622.932,100,1275
1324,52.832,3872.253,449.961,3872.253,449.961,13472.105,100,1785
1325,45.284,4379.121,449.176,4379.121,449.176,11547.518,100,1530
1326,30.190,4975.275,447.802,4975.275,447.802,7698.346,100,1020
1327,45.284,5309.066,447.802,5309.066,447.802,11547.518,100,1530
1328,45.284,5371.795,449.634,5371.795,449.634,11547.518,100,1530
1329,45.284,6311.355,448.718,6311.355,448.718,11547.518,100,1530
1330,98.116,6326.606,450.232,6326.606,450.232,25019.623,100,3315
1331,45.284,6548.077,447.802,6548.077,447.802,11547.518,100,1530
1332,113.211,7840.018,452.106,7840.018,452.106,28868.796,100,3825
1333,52.832,347.527,451.138,347.527,451.138,13472.105,100,1785
1334,45.284,552.198,451.923,552.198,451.923,11547.518,100,1530
1335,45.284,2795.330,453.755,2795.330,453.755,11547.518,100,1530
1336,30.190,4296.016,452.610,4296.016,452.610,7698.346,100,1020
1337,37.737,4531.593,452.473,4531.593,452.473,9622.932,100,1275
1338,30.190,4914.148,451.923,4914.148,451.923,7698.346,100,1020
1339,45.284,4944.139,451.465,4944.139,451.465,11547.518,100,1530
1340,30.190,5436.813,450.549,5436.813,450.549,7698.346,100,1020
1341,37.737,6021.703,452.473,6021.703,452.473,9622.932,100,1275
1342,22.642,6592.949,451.007,6592.949,451.007,5773.759,100,765
1343,60.379,6849.931,451.580,6849.931,451.580,15396.691,100,2040
1344,15.095,7457.418,450.549,7457.418,450.549,3849.173,100,510
1345,90.569,491.758,454.670,491.758,454.670,23095.037,100,3060
1346,45.284,2432.692,453.297,2432.692,453.297,11547.518,100,1530
1347,30.190,3428.571,453.297,3428.571,453.297,7698.346,100,1020
1348,52.832,3593.995,454.670,3593.995,454.670,13472.105,100,1785
1349,60.379,4395.604,454.670,4395.604,454.670,15396.691,100,2040
1350,45.284,4426.740,455.128,4426.740,455.128,11547.518,100,1530
1351,30.190,4931.319,453.297,4931.319,453.297,7698.346,100,1020
1352,15.095,5339.286,453.297,5339.286,453.297,3849.173,100,510
1353,37.737,5953.022,454.121,5953.022,454.121,9622.932,100,1275
1354,52.832,6157.967,453.885,6157.967,453.885,13472.105,100,1785
1355,52.832,7216.444,454.670,7216.444,454.670,13472.105,100,1785
1356,60.379,7361.951,455.701,7361.951,455.701,15396.691,100,2040
1357,52.832,199.176,458.203,199.176,458.203,13472.105,100,1785
1358,45.284,541.209,457.418,541.209,457.418,11547.518,100,1530
1359,37.737,655.220,457.418,655.220,457.418,9622.932,100,1275
1360,196.232,1412.722,460.799,1412.722,460.799,50039.246,100,6630
1361,37.737,2112.912,456.868,2112.912,456.868,9622.932,100,1275
1362,45.284,2376.374,457.418,2376.374,457.418,11547.518,100,1530
1363,7.547,2946.429,454.670,2946.429,454.670,1924.586,100,255
1364,15.095,4556.319,456.044,4556.319,456.044,3849.173,100,510
1365,67.927,4711.386,458.028,4711.386,458.028,17321.278,100,2295
1366,52.832,4962.912,456.633,4962.912,456.633,13472.105,100,1785
1367,181.138,5096.154,458.219,5096.154,458.219,46190.074,100,6120
1368,30.190,6431.319,456.044,6431.319,456.044,7698.346,100,1020
1369,45.284,7203.297,457.418,7203.297,457.418,11547.518,100,1530
1370,45.284,7328.755,457.875,7328.755,457.875,11547.518,100,1530
1371,45.284,7473.901,456.044,7473.901,456.044,11547.518,100,1530
1372,98.116,185.440,462.912,185.440,462.912,25019.623,100,3315
1373,60.379,512.019,459.821,512.019,459.821,15396.691,100,2040
1374,60.379,1600.962,461.882,1600.962,461.882,15396.691,100,2040
1375,105.664,2071.036,464.678,2071.036,464.678,26944.210,100,3570
1376,45.284,5589.286,458.791,5589.286,458.791,11547.518,100,1530
1377,37.737,5646.978,460.165,5646.978,460.165,9622.932,100,1275
1378,166.043,6663.586,465.285,6663.586,465.285,42340.901,100,5610
1379,22.642,6835.623,459.249,6835.623,459.249,5773.759,100,765
1380,52.832,7512.363,460.950,7512.363,460.950,13472.105,100,1785
1381,52.832,557.104,462.912,557.104,462.912,13472.105,100,1785
1382,45.284,762.363,461.538,762.363,461.538,11547.518,100,1530
1383,256.612,1482.708,468.326,1482.708,468.326,65435.938,100,8670
1384,37.737,2005.220,463.462,2005.220,463.462,9622.932,100,1275
1385,37.737,2500.275,462.363,2500.275,462.363,9622.932,100,1275
1386,37.737,3423.352,463.462,3423.352,463.462,9622.932,100,1275
1387,45.284,4515.568,463.370,4515.568,463.370,11547.518,100,1530
1388,196.232,4548.711,470.520,4548.711,470.520,50039.246,100,6630
1389,30.190,5793.956,461.538,5793.956,461.538,7698.346,100,1020
1390,113.211,5871.886,467.857,5871.886,467.857,28868.796,100,3825
1391,150.948,6335.302,467.857,6335.302,467.857,38491.728,100,5100
1392,83.021,7249.625,464.660,7249.625,464.660,21170.450,100,2805
1393,52.832,7855.769,462.912,7855.769,462.912,13472.105,100,1785
1394,15.095,887.363,462.912,887.363,462.912,3849.173,100,510
1395,30.190,5112.637,464.286,5112.637,464.286,7698.346,100,1020
1396,60.379,5331.387,465.316,5331.387,465.316,15396.691,100,2040
1397,339.633,6480.495,479.029,6480.495,479.029,86606.388,100,11475
1398,75.474,6685.714,468.407,6685.714,468.407,19245.864,100,2550
1399,45.284,6857.143,465.659,6857.143,465.659,11547.518,100,1530
1400,37.737,7121.154,465.110,7121.154,465.110,9622.932,100,1275
1401,52.832,7237.637,464.874,7237.637,464.874,13472.105,100,1785
1402,37.737,7348.077,464.011,7348.077,464.011,9622.932,100,1275
1403,75.474,7798.901,468.681,7798.901,468.681,19245.864,100,2550
1404,60.379,423.077,469.780,423.077,469.780,15396.691,100,2040
1405,30.190,2404.533,468.407,2404.533,468.407,7698.346,100,1020
1406,45.284,3398.352,468.407,3398.352,468.407,11547.518,100,1530
1407,90.569,4178.800,470.467,4178.800,470.467,23095.037,100,3060
1408,37.737,4345.330,467.308,4345.330,467.308,9622.932,100,1275
1409,113.211,4780.311,470.788,4780.311,470.788,28868.796,100,3825
1410,181.138,4945.513,473.100,4945.513,473.100,46190.074,100,6120
1411,45.284,6239.011,468.407,6239.011,468.407,11547.518,100,1530
1412,30.190,6321.429,467.033,6321.429,467.033,7698.346,100,1020
1413,37.737,6637.637,467.857,6637.637,467.857,9622.932,100,1275
1414,135.853,6947.497,469.322,6947.497,469.322,34642.555,100,4590
1415,45.284,7575.549,467.033,7575.549,467.033,11547.518,100,1530
1416,45.284,7837.912,467.033,7837.912,467.033,11547.518,100,1530
1417,90.569,2518.773,472.070,2518.773,472.070,23095.037,100,3060
1418,37.737,3268.956,470.604,3268.956,470.604,9622.932,100,1275
1419,37.737,3428.846,471.703,3428.846,471.703,9622.932,100,1275
1420,30.190,3482.830,471.154,3482.830,471.154,7698.346,100,1020
1421,7.547,4531.593,468.407,4531.593,468.407,1924.586,100,255
1422,52.832,4679.160,471.154,4679.160,471.154,13472.105,100,1785
1423,90.569,5286.859,470.925,5286.859,470.925,23095.037,100,3060
1424,52.832,6144.231,470.369,6144.231,470.369,13472.105,100,1785
1425,513.223,6756.181,480.082,6756.181,480.082,130871.875,100,17340
1426,52.832,7216.444,472.724,7216.444,472.724,13472.105,100,1785
1427,45.284,7642.857,471.154,7642.857,471.154,11547.518,100,1530
1428,52.832,728.611,473.901,728.611,473.901,13472.105,100,1785
1429,22.642,2851.190,472.070,2851.190,472.070,5773.759,100,765
1430,45.284,3086.538,472.527,3086.538,472.527,11547.518,100,1530
1431,60.379,3249.657,476.648,3249.657,476.648,15396.691,100,2040
1432,30.190,6700.549,472.527,6700.549,472.527,7698.346,100,1020
1433,52.832,7449.176,473.116,7449.176,473.116,13472.105,100,1785
1434,60.379,7459.821,474.245,7459.821,474.245,15396.691,100,2040
1435,52.832,492.347,476.648,492.347,476.648,13472.105,100,1785
1436,52.832,511.185,478.611,511.185,478.611,13472.105,100,1785
1437,15.095,4306.319,475.275,4306.319,475.275,3849.173,100,510
1438,98.116,4394.019,477.916,4394.019,477.916,25019.623,100,3315
1439,392.465,5096.735,493.185,5096.719,493.078,98153.907,98.077,13005
1440,37.737,5137.637,476.099,5137.637,476.099,9622.932,100,1275
1441,7.547,5276.099,473.901,5276.099,473.901,1924.586,100,255
1442,166.043,5715.909,482.767,5715.909,482.767,42340.901,100,5610
1443,45.284,6352.564,476.190,6352.564,476.190,11547.518,100,1530
1444,45.284,6461.538,476.648,6461.538,476.648,11547.518,100,1530
1445,30.190,7428.571,475.275,7428.571,475.275,7698.346,100,1020
1446,45.284,7472.527,476.648,7472.527,476.648,11547.518,100,1530
1447,52.832,7514.325,476.648,7514.325,476.648,13472.105,100,1785
1448,37.737,7839.286,476.648,7839.286,476.648,9622.932,100,1275
1449,37.737,7964.011,477.198,7964.011,477.198,9622.932,100,1275
1450,45.284,473.901,478.022,473.901,478.022,11547.518,100,1530
1451,52.832,1962.912,478.611,1962.912,478.611,13472.105,100,1785
1452,37.737,2102.473,478.297,2102.473,478.297,9622.932,100,1275
1453,7.547,2333.791,476.648,2333.791,476.648,1924.586,100,255
1454,52.832,4149.725,480.181,4149.725,480.181,13472.105,100,1785
1455,15.095,4487.637,478.022,4487.637,478.022,3849.173,100,510
1456,30.190,4969.780,478.022,4969.780,478.022,7698.346,100,1020
1457,105.664,5110.871,483.909,5110.871,483.909,26944.210,100,3570
1458,37.737,5744.780,478.846,5744.780,478.846,9622.932,100,1275
1459,30.190,6153.159,479.396,6153.159,479.396,7698.346,100,1020
1460,7.547,6548.077,476.648,6548.077,476.648,1924.586,100,255
1461,37.737,7288.736,479.945,7288.736,479.945,9622.932,100,1275
1462,105.664,7817.111,481.162,7817.111,481.162,26944.210,100,3570
1463,52.832,221.154,482.928,221.154,482.928,13472.105,100,1785
1464,83.021,841.783,486.638,841.783,486.638,21170.450,100,2805
1465,37.737,1849.176,481.593,1849.176,481.593,9622.932,100,1275
